date,station_name,station_id,latitude,longitude,day,month,year,mirid_bug,mint_temperature ,maxt_temperature ,temperature ,dew_point,humidity ,wind_speed,wind_direction,rainfall,BPH_count
13/5/2018,Phatthalung Rice research Center,,7.567,100.131,13,5,2018,0,28.3,31,29.7,25.2,77.39,7.7,165,0,0
14/5/2018,Phatthalung Rice research Center,,7.567,100.131,14,5,2018,0,27.1,34,31.3,24.7,68.63,13.1,142.13,0,0
15/5/2018,Phatthalung Rice research Center,,7.567,100.131,15,5,2018,0,27.6,32,30.2,25.5,76.28,8.4,140.75,0,0
16/5/2018,Phatthalung Rice research Center,,7.567,100.131,16,5,2018,0,26.9,33,30.4,24.6,71.85,14.8,223.1,30.09,0
17/5/2018,Phatthalung Rice research Center,,7.567,100.131,17,5,2018,0,26.9,33.3,30.7,24.4,69.74,9.4,178.5,0,0
18/5/2018,Phatthalung Rice research Center,,7.567,100.131,18,5,2018,0,26.5,28.9,27.7,25.6,88.37,3.3,123.5,0,0
19/5/2018,Phatthalung Rice research Center,,7.567,100.131,19,5,2018,0,26.4,33.1,30.7,24.9,71.99,16.7,189.25,0,0
20/5/2018,Phatthalung Rice research Center,,7.567,100.131,20,5,2018,0,25.7,29.7,28,25.5,86.57,4.3,213,0,0
21/5/2018,Phatthalung Rice research Center,,7.567,100.131,21,5,2018,0,27.5,33.8,31.1,25.3,71.86,12.3,150.5,1.14,0
22/5/2018,Phatthalung Rice research Center,,7.567,100.131,22,5,2018,0,26.7,32.4,30.5,25.4,74.65,7.6,134.33,7,0
23/5/2018,Phatthalung Rice research Center,,7.567,100.131,23,5,2018,0,26.8,29,27.9,25.7,87.89,4.1,8.5,0,0
24/5/2018,Phatthalung Rice research Center,,7.567,100.131,24,5,2018,0,25.4,30.1,28,24.9,83.49,12.5,190,33.81,0
25/5/2018,Phatthalung Rice research Center,,7.567,100.131,25,5,2018,0,25.9,31.4,28.7,24.8,80.1,10.3,117.25,0,0
26/5/2018,Phatthalung Rice research Center,,7.567,100.131,26,5,2018,0,26,31.1,28.9,25.3,81.09,22,190.9,1.47,0
27/5/2018,Phatthalung Rice research Center,,7.567,100.131,27,5,2018,0,27.3,32.5,30.6,24.9,72.2,5.5,60.33,0,0
28/5/2018,Phatthalung Rice research Center,,7.567,100.131,28,5,2018,0,26,27.8,26.9,25.1,90.18,5.2,222.5,0,0
29/5/2018,Phatthalung Rice research Center,,7.567,100.131,29,5,2018,0,24.4,29.8,27,24.6,87.71,6.9,143.13,2.39,0
30/5/2018,Phatthalung Rice research Center,,7.567,100.131,30,5,2018,0,27.3,31.4,29.5,24.6,75.28,4,150,0,0
31/5/2018,Phatthalung Rice research Center,,7.567,100.131,31,5,2018,0,25.6,31.6,28.9,25.3,81.83,8.2,125.7,5.21,0
1/6/2018,Phatthalung Rice research Center,,7.567,100.131,1,6,2018,0,24.2,32,28.7,24.5,78.86,14.4,177.6,24.86,0
2/6/2018,Phatthalung Rice research Center,,7.567,100.131,2,6,2018,0,24.6,30.5,27.9,24.4,82.16,6.8,201.67,0,0
3/6/2018,Phatthalung Rice research Center,,7.567,100.131,3,6,2018,0,27.2,28.9,28,25.5,86.25,3,165,0,0
4/6/2018,Phatthalung Rice research Center,,7.567,100.131,4,6,2018,0,26.6,32.7,29.8,25.3,77.59,13.6,193,3,0
5/6/2018,Phatthalung Rice research Center,,7.567,100.131,5,6,2018,0,26,30.6,28.7,24.8,80.22,11,212.5,0,0
6/6/2018,Phatthalung Rice research Center,,7.567,100.131,6,6,2018,0,26.3,33.8,31.5,24.8,68.06,12.8,182.1,0,0
7/6/2018,Phatthalung Rice research Center,,7.567,100.131,7,6,2018,0,27,34.5,30.9,24.7,70.61,11.1,127,0,0
8/6/2018,Phatthalung Rice research Center,,7.567,100.131,8,6,2018,0,27.1,30.3,28.7,25.4,82.65,4.9,254.5,0,0
9/6/2018,Phatthalung Rice research Center,,7.567,100.131,9,6,2018,0,25.4,32,29,25,79.5,11.7,218.75,8.03,0
10/6/2018,Phatthalung Rice research Center,,7.567,100.131,10,6,2018,0,27.2,31.7,29.8,25.7,79.01,8.8,205,0,0
11/6/2018,Phatthalung Rice research Center,,7.567,100.131,11,6,2018,0,26.2,32.1,29.3,25.2,78.92,12.9,183.1,0.4,0
12/6/2018,Phatthalung Rice research Center,,7.567,100.131,12,6,2018,0,26.5,32.8,30.3,26,78.65,12.8,141,0,0
13/6/2018,Phatthalung Rice research Center,,7.567,100.131,13,6,2018,1,26.9,28.6,27.8,25.9,89.95,4,196.5,0,0
14/6/2018,Phatthalung Rice research Center,,7.567,100.131,14,6,2018,0,27.6,33.7,31.7,24.9,68.32,16.4,219.5,0.2,0
15/6/2018,Phatthalung Rice research Center,,7.567,100.131,15,6,2018,0,27.5,32.3,30.2,25.5,76.8,14,206.5,0,0
16/6/2018,Phatthalung Rice research Center,,7.567,100.131,16,6,2018,0,25.4,31.1,28.7,25.1,81.17,10.8,242.1,5.87,0
17/6/2018,Phatthalung Rice research Center,,7.567,100.131,17,6,2018,0,25.3,28.6,27.5,24.6,83.89,14.7,247.67,2.62,0
18/6/2018,Phatthalung Rice research Center,,7.567,100.131,18,6,2018,0,25.6,26.9,26.3,24.6,90.52,9.2,224,0,0
19/6/2018,Phatthalung Rice research Center,,7.567,100.131,19,6,2018,0,25.4,30,28.2,24.4,80.34,16.1,222.88,0.7,0
20/6/2018,Phatthalung Rice research Center,,7.567,100.131,20,6,2018,0,25.3,29.1,27.5,24.5,84.32,9.5,179.75,0.1,0
21/6/2018,Phatthalung Rice research Center,,7.567,100.131,21,6,2018,0,25.7,32.2,30.7,23.8,67.35,15,221.6,1.4,0
22/6/2018,Phatthalung Rice research Center,,7.567,100.131,22,6,2018,0,26.9,32.6,30.6,24.4,70.42,9.5,177.33,0.2,0
23/6/2018,Phatthalung Rice research Center,,7.567,100.131,23,6,2018,0,26.7,28.7,27.7,24.6,83.29,4.3,209,0,0
24/6/2018,Phatthalung Rice research Center,,7.567,100.131,24,6,2018,0,28,32.5,31,23.7,65.9,22.3,245.38,0.3,0
25/6/2018,Phatthalung Rice research Center,,7.567,100.131,25,6,2018,0,27.4,30.1,28.7,23.4,73.47,16.3,232.5,0,0
26/6/2018,Phatthalung Rice research Center,,7.567,100.131,26,6,2018,0,25.9,32.8,30.3,23.6,67.95,18.2,205.1,2.68,0
27/6/2018,Phatthalung Rice research Center,,7.567,100.131,27,6,2018,0,24.6,30.1,27.4,23.7,80.82,8,182.33,0,0
28/6/2018,Phatthalung Rice research Center,,7.567,100.131,28,6,2018,0,24.6,26.7,25.7,23.6,88.3,5.9,217,0,0
29/6/2018,Phatthalung Rice research Center,,7.567,100.131,29,6,2018,0,26.5,32.5,30.6,23.7,67.41,13.5,163.25,0,0
30/6/2018,Phatthalung Rice research Center,,7.567,100.131,30,6,2018,0,27.6,31.6,29.8,24,71.73,13.2,203.25,0,0
1/7/2018,Phatthalung Rice research Center,,7.567,100.131,1,7,2018,0,26.3,34,30.7,23.7,67.21,13.1,250,0,0
2/7/2018,Phatthalung Rice research Center,,7.567,100.131,2,7,2018,0,27.4,30.3,29.3,23.6,72.01,16.6,208.33,0,0
3/7/2018,Phatthalung Rice research Center,,7.567,100.131,3,7,2018,0,26.4,28.1,27.2,23.7,81.09,6.2,156,0,0
4/7/2018,Phatthalung Rice research Center,,7.567,100.131,4,7,2018,0,24.5,31.3,28.6,23.7,75.64,11.6,203.13,0,0
5/7/2018,Phatthalung Rice research Center,,7.567,100.131,5,7,2018,0,26.7,30.6,29.2,24.2,75.22,15.8,133.75,0,0
6/7/2018,Phatthalung Rice research Center,,7.567,100.131,6,7,2018,0,24.9,33,29.4,24.4,75.18,14.6,210,1.3,0
7/7/2018,Phatthalung Rice research Center,,7.567,100.131,7,7,2018,0,27.2,33,30.5,24.5,70.84,13.7,217.67,0,0
8/7/2018,Phatthalung Rice research Center,,7.567,100.131,8,7,2018,0,26.7,28.9,27.8,24.7,83.37,7.6,189,0,0
9/7/2018,Phatthalung Rice research Center,,7.567,100.131,9,7,2018,0,25.6,29,26.7,23.5,83.01,16.1,217.13,6.98,0
10/7/2018,Phatthalung Rice research Center,,7.567,100.131,10,7,2018,0,25.5,28,26.7,23.9,84.95,18.1,195.75,3.28,0
11/7/2018,Phatthalung Rice research Center,,7.567,100.131,11,7,2018,0,27.3,31.2,29.9,24,70.89,21,246.7,0.3,0
12/7/2018,Phatthalung Rice research Center,,7.567,100.131,12,7,2018,0,27.7,32.7,30.7,24,68.65,21,249.5,0,0
13/7/2018,Phatthalung Rice research Center,,7.567,100.131,13,7,2018,0,27.6,29.6,28.6,25.3,82.44,7.9,172,0,0
14/7/2018,Phatthalung Rice research Center,,7.567,100.131,14,7,2018,0,26.8,33.1,31,24.5,69.12,16.5,220.5,1.85,0
15/7/2018,Phatthalung Rice research Center,,7.567,100.131,15,7,2018,0,27,31.8,29.4,24.9,77.47,6.9,150,0,0
16/7/2018,Phatthalung Rice research Center,,7.567,100.131,16,7,2018,0,26.6,33.7,31.6,23.9,64.8,16.6,210.2,0,0
17/7/2018,Phatthalung Rice research Center,,7.567,100.131,17,7,2018,0,27.6,32.3,30.2,24.3,71.18,18.2,240,1,0
18/7/2018,Phatthalung Rice research Center,,7.567,100.131,18,7,2018,0,27.8,29.4,28.6,24.6,79.16,13.7,235,0,0
19/7/2018,Phatthalung Rice research Center,,7.567,100.131,19,7,2018,0,27.4,32.6,30.7,25,72.05,18.2,200.75,0,0
20/7/2018,Phatthalung Rice research Center,,7.567,100.131,20,7,2018,0,27.9,31,30,24.8,74.55,18.9,244.5,4,0
21/7/2018,Phatthalung Rice research Center,,7.567,100.131,21,7,2018,0,28,33.2,31.6,23,61.24,25.4,233.2,0,0
22/7/2018,Phatthalung Rice research Center,,7.567,100.131,22,7,2018,0,28,33.3,30.9,23.8,66.65,15.6,214.83,0,0
23/7/2018,Phatthalung Rice research Center,,7.567,100.131,23,7,2018,0,27.6,29.6,28.6,24.8,79.82,5.9,125,0,0
24/7/2018,Phatthalung Rice research Center,,7.567,100.131,24,7,2018,0,27.5,33.4,31.6,23.8,64.48,19.2,253.25,0,0
25/7/2018,Phatthalung Rice research Center,,7.567,100.131,25,7,2018,0,27.5,31.6,30.1,24.6,72.94,12.9,229.25,0,0
26/7/2018,Phatthalung Rice research Center,,7.567,100.131,26,7,2018,0,27.6,33.8,31.4,24.3,66.57,15.8,254.5,3,0
27/7/2018,Phatthalung Rice research Center,,7.567,100.131,27,7,2018,0,26.6,32.8,30.2,24.5,72.5,15.8,230,3.91,0
28/7/2018,Phatthalung Rice research Center,,7.567,100.131,28,7,2018,0,26.3,27.2,26.8,24.4,86.89,8.2,178,0,0
29/7/2018,Phatthalung Rice research Center,,7.567,100.131,29,7,2018,0,27.6,33.8,31.5,24.3,66.37,17.7,259.75,0,0
30/7/2018,Phatthalung Rice research Center,,7.567,100.131,30,7,2018,0,26.3,30.5,28.4,24.2,78.32,14,208.5,0,0
31/7/2018,Phatthalung Rice research Center,,7.567,100.131,31,7,2018,0,25.9,32.1,30.1,23.8,69.58,18.3,249.3,1.57,0
1/8/2018,Phatthalung Rice research Center,,7.567,100.131,1,8,2018,0,27.2,33.3,31.2,23.1,62.93,22.5,234.7,0,0
2/8/2018,Phatthalung Rice research Center,,7.567,100.131,2,8,2018,0,26.6,34,30.6,24,69.12,16.6,247.17,0,0
3/8/2018,Phatthalung Rice research Center,,7.567,100.131,3,8,2018,0,27.2,29.3,28.3,24.8,81.48,3.4,215,0,0
4/8/2018,Phatthalung Rice research Center,,7.567,100.131,4,8,2018,0,27.6,33.6,31.5,22.9,61.17,28.7,238.63,0,0
5/8/2018,Phatthalung Rice research Center,,7.567,100.131,5,8,2018,0,27.3,32.4,30.3,23.4,67.3,22.8,232.5,0,0
6/8/2018,Phatthalung Rice research Center,,7.567,100.131,6,8,2018,0,28.3,34.1,32.2,22.8,58.47,24.6,245.9,0,0
7/8/2018,Phatthalung Rice research Center,,7.567,100.131,7,8,2018,0,28.6,33,31.3,23.2,63.13,27,266.83,0,0
8/8/2018,Phatthalung Rice research Center,,7.567,100.131,8,8,2018,0,28.7,29.7,29.2,24,73.82,15.3,249,0,0
9/8/2018,Phatthalung Rice research Center,,7.567,100.131,9,8,2018,0,26.3,32,29.4,23.8,72.41,45.8,242.38,5.65,0
10/8/2018,Phatthalung Rice research Center,,7.567,100.131,10,8,2018,0,26.6,31,29.1,24,74.84,13.8,237.25,0.6,0
11/8/2018,Phatthalung Rice research Center,,7.567,100.131,11,8,2018,0,27,33.8,31.4,22.7,61.17,23.9,236.1,0,0
12/8/2018,Phatthalung Rice research Center,,7.567,100.131,12,8,2018,0,27.2,33.9,31.1,22.6,62.07,17.2,202.67,0,0
13/8/2018,Phatthalung Rice research Center,,7.567,100.131,13,8,2018,0,26.9,29.2,28.1,24.8,82.58,7.6,167,0,0
14/8/2018,Phatthalung Rice research Center,,7.567,100.131,14,8,2018,0,27.3,34.6,31.5,23.5,64.36,20.4,175.5,0,0
15/8/2018,Phatthalung Rice research Center,,7.567,100.131,15,8,2018,0,27.1,33.5,30.7,24.2,69.31,8.6,195.75,0,0
16/8/2018,Phatthalung Rice research Center,,7.567,100.131,16,8,2018,0,27.3,33.3,31.2,23.4,64.05,25.8,245.5,0,0
17/8/2018,Phatthalung Rice research Center,,7.567,100.131,17,8,2018,0,29.4,33.8,32,23.3,61.02,27.3,246,0,0
18/8/2018,Phatthalung Rice research Center,,7.567,100.131,18,8,2018,0,28.3,30,29.2,24.4,75.74,14,227.5,0,0
19/8/2018,Phatthalung Rice research Center,,7.567,100.131,19,8,2018,0,25.6,32,28.8,24.5,77.81,14.7,171.13,7.37,0
20/8/2018,Phatthalung Rice research Center,,7.567,100.131,20,8,2018,0,26.1,31.3,29.3,24.3,75.34,13.2,151.5,0,0
21/8/2018,Phatthalung Rice research Center,,7.567,100.131,21,8,2018,0,27.5,33.1,31.3,24.1,66.08,14.6,235.9,2.2,0
22/8/2018,Phatthalung Rice research Center,,7.567,100.131,22,8,2018,0,28.1,31,29.1,24.8,77.98,12.7,208.33,1.04,0
23/8/2018,Phatthalung Rice research Center,,7.567,100.131,23,8,2018,0,24.5,24.5,24.5,23.5,94.03,14.4,211,0,0
24/8/2018,Phatthalung Rice research Center,,7.567,100.131,24,8,2018,0,25.6,31.7,29.4,24,73.8,15.6,206.13,8,0
25/8/2018,Phatthalung Rice research Center,,7.567,100.131,25,8,2018,0,25.2,30.4,28.1,24.3,80.41,4.6,120,0,0
26/8/2018,Phatthalung Rice research Center,,7.567,100.131,26,8,2018,0,26.5,33.1,30.9,23.8,67.03,15.8,255,0,0
27/8/2018,Phatthalung Rice research Center,,7.567,100.131,27,8,2018,0,26.8,32,29.9,23.9,70.81,9.3,246.83,0,0
28/8/2018,Phatthalung Rice research Center,,7.567,100.131,28,8,2018,0,26.4,28.6,27.5,24.4,83.33,4.1,224,0,0
29/8/2018,Phatthalung Rice research Center,,7.567,100.131,29,8,2018,0,26.5,33.9,31.5,23.4,63.31,13.7,226.5,0,0
30/8/2018,Phatthalung Rice research Center,,7.567,100.131,30,8,2018,0,26.9,31.8,29.9,23.7,69.83,9.9,130.75,0,0
31/8/2018,Phatthalung Rice research Center,,7.567,100.131,31,8,2018,0,26.9,34.3,31.5,23.2,62.49,16.7,238.9,2,0
1/9/2018,Phatthalung Rice research Center,,7.567,100.131,1,9,2018,0,27.1,34.5,31.8,22.6,59.14,15.9,273.5,0,0
2/9/2018,Phatthalung Rice research Center,,7.567,100.131,2,9,2018,0,27.1,34.3,31.1,23,63.43,18.1,270.67,0,0
3/9/2018,Phatthalung Rice research Center,,7.567,100.131,3,9,2018,0,26.9,29.3,28.1,23.3,75.56,8.8,202,0,0
4/9/2018,Phatthalung Rice research Center,,7.567,100.131,4,9,2018,0,25.2,26.6,25.9,23.7,87.44,10.9,201,3.64,0
5/9/2018,Phatthalung Rice research Center,,7.567,100.131,5,9,2018,0,26,29.7,28.3,23.7,76.75,11,280.5,0,0
6/9/2018,Phatthalung Rice research Center,,7.567,100.131,6,9,2018,0,27,33.6,30.2,23.3,67.49,14.6,228.4,9,0
7/9/2018,Phatthalung Rice research Center,,7.567,100.131,7,9,2018,0,27.6,34,31.1,23.3,64.14,23.7,252.67,0,0
8/9/2018,Phatthalung Rice research Center,,7.567,100.131,8,9,2018,0,27.2,28.9,28,24.5,81.33,8.4,279.5,0,0
9/9/2018,Phatthalung Rice research Center,,7.567,100.131,9,9,2018,0,27.2,33.6,31,23.9,66.9,15.2,223.63,7.6,0
10/9/2018,Phatthalung Rice research Center,,7.567,100.131,10,9,2018,0,26.6,31.1,29,23.9,74.9,9.6,232.25,0,0
11/9/2018,Phatthalung Rice research Center,,7.567,100.131,11,9,2018,0,26.1,34,30.6,23.2,66.03,17.8,233.8,0.1,0
12/9/2018,Phatthalung Rice research Center,,7.567,100.131,12,9,2018,0,26,30.6,28.5,23.9,76.95,16.7,244.17,0.73,0
13/9/2018,Phatthalung Rice research Center,,7.567,100.131,13,9,2018,0,26.3,28,27.2,24.6,85.82,8,210,0,0
14/9/2018,Phatthalung Rice research Center,,7.567,100.131,14,9,2018,0,26.4,31.8,29.2,23.6,72.52,17.7,245,0.2,0
15/9/2018,Phatthalung Rice research Center,,7.567,100.131,15,9,2018,0,24.8,28.5,26.3,24,87.8,14.5,198.5,0.37,0
16/9/2018,Phatthalung Rice research Center,,7.567,100.131,16,9,2018,0,25.4,30.3,27.4,23.9,81.35,20.2,261.5,7.9,0
17/9/2018,Phatthalung Rice research Center,,7.567,100.131,17,9,2018,0,25.7,31.6,28.9,24.3,76.9,15.3,242.83,0,0
18/9/2018,Phatthalung Rice research Center,,7.567,100.131,18,9,2018,0,23.5,24.3,23.9,23.1,95.41,7,277,0,0
19/9/2018,Phatthalung Rice research Center,,7.567,100.131,19,9,2018,0,25.1,32.1,29.7,23.4,69.56,14.6,166.75,0,0
20/9/2018,Phatthalung Rice research Center,,7.567,100.131,20,9,2018,0,26.4,31.1,28.4,24.7,80.74,7.6,245.25,0,0
21/9/2018,Phatthalung Rice research Center,,7.567,100.131,21,9,2018,0,25.7,31.6,29.4,24.3,74.99,11,217.3,2,0
22/9/2018,Phatthalung Rice research Center,,7.567,100.131,22,9,2018,0,25,29.4,27.2,24.4,85.51,8.2,105.5,0.2,0
23/9/2018,Phatthalung Rice research Center,,7.567,100.131,23,9,2018,0,25.8,28.6,27.2,24.1,83.61,6.4,187,0,0
24/9/2018,Phatthalung Rice research Center,,7.567,100.131,24,9,2018,0,25.1,30.3,27.7,24.1,81.37,9.8,112.75,1.9,0
25/9/2018,Phatthalung Rice research Center,,7.567,100.131,25,9,2018,0,25.8,32.2,28.9,24.5,78.14,10.6,135.75,0,0
26/9/2018,Phatthalung Rice research Center,,7.567,100.131,26,9,2018,0,25.6,32.1,29.7,24.3,73.72,16.7,143.7,0.5,0
27/9/2018,Phatthalung Rice research Center,,7.567,100.131,27,9,2018,0,27.5,32.7,30.6,24.2,69.32,9.6,234.5,0,0
28/9/2018,Phatthalung Rice research Center,,7.567,100.131,28,9,2018,0,26.3,28.7,27.5,24.4,83.58,7.4,185,0,0
29/9/2018,Phatthalung Rice research Center,,7.567,100.131,29,9,2018,0,26.2,32.8,30.8,24.3,68.92,14.2,213.63,0,0
30/9/2018,Phatthalung Rice research Center,,7.567,100.131,30,9,2018,0,27.3,32.4,30,24.9,75,8.8,164.75,0,0
1/10/2018,Phatthalung Rice research Center,,7.567,100.131,1,10,2018,0,27.4,33.8,31.6,24.6,66.98,14.6,108.4,0,0
2/10/2018,Phatthalung Rice research Center,,7.567,100.131,2,10,2018,0,25.9,30.8,28.5,25.1,82.07,9.2,223.5,23.01,0
3/10/2018,Phatthalung Rice research Center,,7.567,100.131,3,10,2018,0,25.3,27.6,26.5,24.4,88.62,7.5,266,0,0
4/10/2018,Phatthalung Rice research Center,,7.567,100.131,4,10,2018,0,26,30.8,28.2,24.9,82.55,10.2,175.38,4.57,0
5/10/2018,Phatthalung Rice research Center,,7.567,100.131,5,10,2018,0,25.5,31.5,29,25.2,80.92,8.3,193.25,0,0
6/10/2018,Phatthalung Rice research Center,,7.567,100.131,6,10,2018,0,26.4,32.2,29.6,24.9,76.54,15.5,97.2,3,0
7/10/2018,Phatthalung Rice research Center,,7.567,100.131,7,10,2018,0,24.4,29.8,27.1,24.3,85.48,8.5,73.5,1.99,0
8/10/2018,Phatthalung Rice research Center,,7.567,100.131,8,10,2018,0,26.3,27.6,26.9,24.9,88.75,7.3,28,0,0
9/10/2018,Phatthalung Rice research Center,,7.567,100.131,9,10,2018,0,25.3,31.7,29.6,24.5,74.82,11.5,164.88,0.2,0
10/10/2018,Phatthalung Rice research Center,,7.567,100.131,10,10,2018,0,25.9,31.1,29.1,24.5,76.94,7.6,119.5,0,0
11/10/2018,Phatthalung Rice research Center,,7.567,100.131,11,10,2018,0,25.2,30,27.8,24.6,83.14,11.4,66.3,30.64,0
12/10/2018,Phatthalung Rice research Center,,7.567,100.131,12,10,2018,0,25.3,29.1,27.6,24.6,83.92,12,96.83,0.84,0
13/10/2018,Phatthalung Rice research Center,,7.567,100.131,13,10,2018,0,25.5,27.2,26.4,24.7,90.26,6.9,274.5,0,0
14/10/2018,Phatthalung Rice research Center,,7.567,100.131,14,10,2018,0,25.7,31,29.3,24.7,76.86,11,161.75,0,0
15/10/2018,Phatthalung Rice research Center,,7.567,100.131,15,10,2018,0,26.5,32.1,29.7,24.7,75.73,6.9,144.75,0,0
16/10/2018,Phatthalung Rice research Center,,7.567,100.131,16,10,2018,0,25.9,32.1,29.1,24.1,75.15,14.6,149.8,11.48,0
17/10/2018,Phatthalung Rice research Center,,7.567,100.131,17,10,2018,0,26.3,32.6,29.7,23.9,71.69,13.1,241.17,2.63,0
18/10/2018,Phatthalung Rice research Center,,7.567,100.131,18,10,2018,0,26.6,29,27.8,24,79.75,6.6,183.5,0,0
19/10/2018,Phatthalung Rice research Center,,7.567,100.131,19,10,2018,0,25.4,30.8,28.5,23.1,73.11,16.4,219.25,0,0
20/10/2018,Phatthalung Rice research Center,,7.567,100.131,20,10,2018,0,25.1,30.5,28,24,79.75,6.9,215.5,0,0
21/10/2018,Phatthalung Rice research Center,,7.567,100.131,21,10,2018,0,26.3,31.9,30,24.3,72.29,11.1,186.2,5,0
22/10/2018,Phatthalung Rice research Center,,7.567,100.131,22,10,2018,0,26.6,32.9,30.5,24.6,71.41,6.2,153.5,0,0
23/10/2018,Phatthalung Rice research Center,,7.567,100.131,23,10,2018,0,25.3,26,25.6,24.5,93.51,5.6,252,0,0
24/10/2018,Phatthalung Rice research Center,,7.567,100.131,24,10,2018,0,25,31.1,28.3,24.2,78.75,13.5,158.13,13,0
25/10/2018,Phatthalung Rice research Center,,7.567,100.131,25,10,2018,0,24.3,30.5,27.1,23.5,81.31,8.2,77,0,0
26/10/2018,Phatthalung Rice research Center,,7.567,100.131,26,10,2018,0,25.7,31.9,30,24.6,73.46,19.5,126.3,2.39,0
27/10/2018,Phatthalung Rice research Center,,7.567,100.131,27,10,2018,0,27.1,31.8,29.7,24.9,76.2,18.7,56.83,0,0
28/10/2018,Phatthalung Rice research Center,,7.567,100.131,28,10,2018,0,27.4,29.4,28.4,24.7,80.52,9,32.5,0,0
29/10/2018,Phatthalung Rice research Center,,7.567,100.131,29,10,2018,0,26.6,30.7,28.6,24.8,80.32,17,61.75,15.94,0
30/10/2018,Phatthalung Rice research Center,,7.567,100.131,30,10,2018,0,25.8,30.5,27.6,24.5,84,14.9,137.25,1,0
31/10/2018,Phatthalung Rice research Center,,7.567,100.131,31,10,2018,0,26.9,31.5,29.6,23.5,70.14,20.4,136.2,0,0
1/11/2018,Phatthalung Rice research Center,,7.567,100.131,1,11,2018,0,27,32.1,30.3,22.4,63.04,20.6,55.9,0,0
2/11/2018,Phatthalung Rice research Center,,7.567,100.131,2,11,2018,0,26.6,31.1,28.6,24.1,76.66,14.1,77.67,9.37,0
3/11/2018,Phatthalung Rice research Center,,7.567,100.131,3,11,2018,0,25.6,26.3,26,23.8,87.93,9.8,205.5,0,0
4/11/2018,Phatthalung Rice research Center,,7.567,100.131,4,11,2018,0,26.5,31.2,29.6,23.6,70.88,15.6,87.38,2.2,0
5/11/2018,Phatthalung Rice research Center,,7.567,100.131,5,11,2018,0,26.1,27.6,27,24.9,87.94,5.9,263,0.61,0
6/11/2018,Phatthalung Rice research Center,,7.567,100.131,6,11,2018,0,25.1,30.7,28.2,24.8,82.5,12,71.8,31.4,0
7/11/2018,Phatthalung Rice research Center,,7.567,100.131,7,11,2018,0,26,30.1,27.8,24.8,83.87,8.6,236.5,4.29,0
8/11/2018,Phatthalung Rice research Center,,7.567,100.131,8,11,2018,0,25,25.8,25.4,23.9,91.16,9.2,247,0,0
9/11/2018,Phatthalung Rice research Center,,7.567,100.131,9,11,2018,0,26.3,32.1,29.8,24.9,75.42,12.8,163.88,3,0
10/11/2018,Phatthalung Rice research Center,,7.567,100.131,10,11,2018,0,26,30.7,28.2,25.2,84.32,10.5,262.5,0,0
11/11/2018,Phatthalung Rice research Center,,7.567,100.131,11,11,2018,0,26.3,30.9,28.7,24.9,80.84,15.2,101.5,42,0
12/11/2018,Phatthalung Rice research Center,,7.567,100.131,12,11,2018,0,26.7,32.5,30.2,24.6,72.63,9.4,193.17,0,0
13/11/2018,Phatthalung Rice research Center,,7.567,100.131,13,11,2018,0,26.5,27.8,27.2,24.9,87.39,6.4,43,0,0
14/11/2018,Phatthalung Rice research Center,,7.567,100.131,14,11,2018,0,26,30.4,28.6,24.4,78.6,17.2,105.25,3.34,0
15/11/2018,Phatthalung Rice research Center,,7.567,100.131,15,11,2018,0,25.4,27.7,26.3,24.7,91.17,13.1,42.5,5.99,0
16/11/2018,Phatthalung Rice research Center,,7.567,100.131,16,11,2018,0,26.6,32.1,29.5,25,77.32,12.9,73.7,20.9,0
17/11/2018,Phatthalung Rice research Center,,7.567,100.131,17,11,2018,0,26.7,31.5,29.2,25.6,81.38,12.9,152,5,0
18/11/2018,Phatthalung Rice research Center,,7.567,100.131,18,11,2018,0,25.9,26.6,26.2,24.8,91.8,3.7,175,0,0
19/11/2018,Phatthalung Rice research Center,,7.567,100.131,19,11,2018,0,26.8,32.3,29.6,24.7,75.7,20.1,217.25,0,0
20/11/2018,Phatthalung Rice research Center,,7.567,100.131,20,11,2018,0,25,26.8,25.7,24.2,91.62,7.6,86.75,0,0
21/11/2018,Phatthalung Rice research Center,,7.567,100.131,21,11,2018,0,24.6,30,27.5,24.2,82.57,12.6,201.9,17.83,0
22/11/2018,Phatthalung Rice research Center,,7.567,100.131,22,11,2018,0,27.5,31.8,29.7,24.6,74.5,22.1,94.67,0,0
23/11/2018,Phatthalung Rice research Center,,7.567,100.131,23,11,2018,0,26,28.4,27.2,24.1,83.39,9.5,33.5,0,0
24/11/2018,Phatthalung Rice research Center,,7.567,100.131,24,11,2018,0,25.6,33,30.3,23.4,67.47,10.5,182.75,0,0
25/11/2018,Phatthalung Rice research Center,,7.567,100.131,25,11,2018,0,26.8,31,29,24,74.87,9.6,177,0,0
26/11/2018,Phatthalung Rice research Center,,7.567,100.131,26,11,2018,0,25.9,32.6,30.7,23.6,66.95,13.7,120.7,0,0
27/11/2018,Phatthalung Rice research Center,,7.567,100.131,27,11,2018,0,27,31.4,29.4,24.2,74.05,9.3,92.33,0,0
28/11/2018,Phatthalung Rice research Center,,7.567,100.131,28,11,2018,0,26.1,27.1,26.6,23.8,84.53,12.4,37.5,0,0
29/11/2018,Phatthalung Rice research Center,,7.567,100.131,29,11,2018,0,25.4,30.4,28.2,24.2,79.34,16.5,76.88,4.87,0
