province_th,province_en,lat,lon,variety_raw,area_rai,year,crop_season,variety_norm,source_file
ตราด,Trat,12.10803774,102.4909057,หอมสุพรรณบุรี,0,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อุบลราชธานี,Ubon Ratchathani,15.27789498,105.0215845,หอมสุพรรณบุรี,343,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อุดรธานี,Udon Thani,17.40975974,102.883539,หอมสุพรรณบุรี,0,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อุทัยธานี,Uthai Thani,15.37220588,99.80179412,หอมสุพรรณบุรี,0,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อุตรดิตถ์,Uttaradit,17.63522727,100.3226667,หอมสุพรรณบุรี,1053,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ยะลา,Yala,6.389631579,101.2610877,หอมสุพรรณบุรี,0,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ยโสธร,Yasothon,15.83362821,104.3002051,หอมสุพรรณบุรี,116,2015,off_season,หอมสุพรรณบุรี,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อำนาจเจริญ,Amnat Charoen,15.85274545,104.7030364,ปทุมธานี 1,187,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อ่างทอง,Ang Thong,14.61094444,100.3843056,ปทุมธานี 1,28267,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
กรุงเทพ,Bangkok,13.75785621,100.5558824,ปทุมธานี 1,15098,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
บึงกาฬ,Bueng Kan,18.15978846,103.6703269,ปทุมธานี 1,793,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
บุรีรัมย์,Buri Ram,14.89489362,102.9742287,ปทุมธานี 1,3116,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ฉะเชิงเทรา,Chachoengsao,13.68568478,101.1367174,ปทุมธานี 1,23306,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ชัยนาท,Chai Nat,15.15194231,100.0815577,ปทุมธานี 1,57067,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ชัยภูมิ,Chaiyaphum,15.97104065,101.9395366,ปทุมธานี 1,10527,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
จันทบุรี,Chanthaburi,12.67759036,102.1161687,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
เชียงใหม่,Chiang Mai,18.8569697,98.9199899,ปทุมธานี 1,1520,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
เชียงราย,Chiang Rai,19.88303252,99.92217886,ปทุมธานี 1,15635,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ชลบุรี,Chon Buri,13.15463158,101.0628947,ปทุมธานี 1,1691,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ชุมพร,Chumphon,10.3336087,99.18683478,ปทุมธานี 1,421,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
กาฬสินธุ์,Kalasin,16.58667669,103.6133985,ปทุมธานี 1,799,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
กำแพงเพชร,Kamphaeng Phet,16.37223377,99.65637662,ปทุมธานี 1,15998,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
กาญจนบุรี,Kanchanaburi,14.22504255,99.4401383,ปทุมธานี 1,1939,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ขอนแก่น,Khon Kaen,16.35285,102.598805,ปทุมธานี 1,1798,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
กระบี่,Krabi,8.009243243,98.93368468,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ลำปาง,Lampang,18.34986458,99.50325,ปทุมธานี 1,1049,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ลำพูน,Lamphun,18.36132,98.96236,ปทุมธานี 1,1977,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
เลย,Loei,17.41748315,101.6434157,ปทุมธานี 1,32,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ลพบุรี,Lop Buri,15.02860833,100.7969417,ปทุมธานี 1,9953,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
แม่ฮ่องสอน,Mae Hong Son,18.766,98.06297674,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
มหาสารคาม,Maha Sarakham,15.98990226,103.1893308,ปทุมธานี 1,104,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
มุกดาหาร,Mukdahan,16.53405769,104.5682885,ปทุมธานี 1,118,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครนายก,Nakhon Nayok,14.18082927,101.1229756,ปทุมธานี 1,14172,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครปฐม,Nakhon Pathom,13.87357143,100.1243048,ปทุมธานี 1,7974,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครพนม,Nakhon Phanom,17.31057447,104.4821915,ปทุมธานี 1,404,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครราชสีมา,Nakhon Ratchasima,15.08644014,102.1976901,ปทุมธานี 1,1997,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครสวรรค์,Nakhon Sawan,15.67782946,100.1931783,ปทุมธานี 1,12607,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นครศรีธรรมราช,Nakhon Si Thammarat,8.34487574,99.86193491,ปทุมธานี 1,18162,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
น่าน,Nan,18.8794898,100.8094286,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นราธิวาส,Narathiwat,6.234092105,101.7531711,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
หนองบัวลำภู,Nong Bua Lam Phu,17.18251724,102.3142586,ปทุมธานี 1,702,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
หนองคาย,Nong Khai,17.91401639,102.8044262,ปทุมธานี 1,1888,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
นนทบุรี,Nonthaburi,13.88841176,100.4345882,ปทุมธานี 1,1181,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ปทุมธานี,Pathum Thani,14.04674576,100.6253898,ปทุมธานี 1,7316,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ปัตตานี,Pattani,6.756087719,101.3607456,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
พังงา,Phang-nga,8.655536232,98.27214493,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
พัทลุง,Phatthalung,7.54880303,100.0667121,ปทุมธานี 1,3132,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
พะเยา,Phayao,19.28419403,100.0843134,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
เพชรบูรณ์,Phetchabun,16.27352174,101.110113,ปทุมธานี 1,424,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
เพชรบุรี,Phetchaburi,13.04547253,99.88163736,ปทุมธานี 1,175,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
พิจิตร,Phichit,16.25902273,100.3543182,ปทุมธานี 1,2862,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
พิษณุโลก,Phitsanulok,16.87664516,100.3781935,ปทุมธานี 1,2795,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
อยุธยา,Phra Nakhon Si Ayutthaya,14.37482039,100.5316117,ปทุมธานี 1,14600,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
แพร่,Phrae,18.15474026,100.0967013,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ภูเก็ต,Phuket,7.887342105,98.36747368,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ปราจีนบุรี,Prachin Buri,13.99596825,101.5334444,ปทุมธานี 1,2384,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.87997872,99.66968085,ปทุมธานี 1,3022,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ระนอง,Ranong,9.84295,98.57283333,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ราชบุรี,Ratchaburi,13.60378641,99.80105825,ปทุมธานี 1,1303,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ระยอง,Rayong,12.77290909,101.4139394,ปทุมธานี 1,9,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
ร้อยเอ็ด,Roi Et,15.94159686,103.8014241,ปทุมธานี 1,1890,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สระแก้ว,Sa kaeo,13.72012069,102.3403103,ปทุมธานี 1,8797,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สกลนคร,Sakon Nakhon,17.40146774,103.8297419,ปทุมธานี 1,1384,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สมุทรปราการ,Samut Prakarn,13.61855102,100.655449,ปทุมธานี 1,2496,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สมุทรสาคร,Samut Sakhon,13.58789744,100.2134103,ปทุมธานี 1,256,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สมุทรสงคราม,Samut Songkhram,13.43411429,99.95694286,ปทุมธานี 1,0,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สระบุรี,Saraburi,14.55531481,100.8865463,ปทุมธานี 1,5128,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
สตูล,Satun,6.695068182,99.72796591,ปทุมธานี 1,222,2015,off_season,ปทุมธานี 1,Varieties-production volume of rice off-season Rai(unit) 2015.csv
